Model #, Price, Date
Q4000-A200K000,2022-04-26,1298.0
Q4000-A200K003,2022-04-26,1544.0
Q4010-1T000003,2022-04-26,2290.0
Q4010-A200K003,2022-04-26,1880.0
Q4012-1M0JH000,2022-04-26,1830.0
Q4021-1MADK000,2022-04-26,1663.0
Q4021-1MAMH000,2022-04-26,1663.0
Q4021-1MAMH00N,2022-04-26,1713.0
Q4021-1MAQH00C,2022-04-26,1747.0
Q4021-1TAMH000-U,2022-04-26,1923.0
Q4031-1TADH0CN,2022-04-26,2388.0
Q4071-1MADH000,2022-04-26,2162.0
Q40A0-1TXXX000,2022-04-26,19910.0
Q40F1-1MAQK000,2022-04-26,1857.0
Q40P1-1MAIH000,2022-04-26,1907.0
Q40P1-1MAQK000,2022-04-26,1940.75
Q40P1-1MAUH000,2022-04-26,1907.0
Q40Q1-1MAQH000,2022-04-26,2238.0
Q40Q1-1MD1K000,2022-04-26,2238.0
Q4810-1T00000C,2022-04-26,2256.0
Q48A0-1TXXX000,2022-04-26,2123.0
Q48X0-1MXXX000,2022-04-26,1532.0
Q48X0-1TXXX000,2022-04-26,1798.0
QA10-1M00000N,2022-04-26,1597.0
QA21-1MAMH00N,2022-04-26,1480.0
QA21-1TADH000,2022-04-26,1690.0
QAA0-1MXXX000,2022-04-26,1497.0
QBX0-1MXXX000,2022-04-26,1298.0
Q4040-1T000000,2022-04-26,1875.0
8000-1A0XXXX0,2022-04-26,1307.0
8400-1MDXXXX0,2022-04-26,1872.0
8400-1MSXXXX0,2022-04-26,1813.0
8400-1T0XXXX0H,2022-04-26,1807.0
8400-1T5XXXX0,2022-04-26,1507.0
8400-1TSXXXX0,2022-04-26,1822.23
8401-1MSXXXX0,2022-04-26,2063.0
8401-1T5XXXX0,2022-04-26,1756.0
8401-1TDXXXX0,2022-04-26,2088.0
8410-1MD00000,2022-04-26,1955.0
8410-1MS00000,2022-04-26,1939.0
8420-1MSAMH10,2022-04-26,2055.0
8420-1T0AMH10,2022-04-26,1731.67
8430-1T0DAH10,2022-04-26,1738.89
8440-1T000000,2022-04-26,1655.56
8440-1TPADH10,2022-04-26,2111.0
8440-1TSADH10,2022-04-26,1945.0
8450-1M0AMH10,2022-04-26,1863.0
8450-1T0ADH10,2022-04-26,1830.0
8450-1T0AMH10,2022-04-26,1830.0
8450-1T0AQK10,2022-04-26,1830.0
8800-1T0XXXX0,2022-04-26,1582.0
8800-1T5XXXX0,2022-04-26,1640.0
8810-1MS00000,2022-04-26,2072.0
8810-1T000000,2022-04-26,1707.41
8810-1T5XXXX0,2022-04-26,1640.0
8811-1MS00000,2022-04-26,2280.0
8820-1TSAUH10,2022-04-26,2155.0
Q185-J4KWNND,2022-04-26,2995.0
TB162-0T62UMNG,2022-04-26,3076.0
TB162-0TL2UMNG,2022-04-26,3462.0
TB162-QT62UMNG,2022-04-26,3238.0
TB162-QTL2UMNG,2022-04-26,3392.0
TB85-WALFUMDG,2022-04-26,2088.0
872CR-10B-374,2022-04-26,1165.0
UEW-2Y-872CR,2022-04-26,167.0
313MD-XW5-C5A5,2022-04-26,2682.0
313T-XW5-C595,2022-04-26,2415.0
313T-XW5-C5A5,2022-04-26,2515.0
UEW-2Y-311Y,2022-04-26,200.0
UEW-2Y-313Y,2022-04-26,200.0
524T5-X-C495,2022-04-26,0.0
524T5-X-C595,2022-04-26,0.0
524T5-X-C5A5,2022-04-26,0.0
524K5-X-C495,2022-04-26,0.0
524K5-X-C595,2022-04-26,0.0
524K5-X-C5A5,2022-04-26,0.0
524K7-X-C495,2022-04-26,0.0
524K7-X-C595,2022-04-26,0.0
524K7-X-C5A5,2022-04-26,0.0
301X-105-4A5,2022-04-26,2182.0
301X-105-4B5,2022-04-26,2382.0
301X-107-495,2022-04-26,2415.0
301X-107-4A5,2022-04-26,2432.0
301X-107-4B5,2022-04-26,2715.0
872CR-40B-374,2022-04-26,0.0
301MD-XW5-C495,2022-04-26,2082.0
301MD-XW5-C595,2022-04-26,0.0
301MD-XW5-C5A5,2022-04-26,0.0
SM-T577UZKDN14-3,2022-04-26,0.0
UM3W000000302,2022-04-26,1584.0
UM3W002000302,2022-04-26,1806.0
UM3A000130300,2022-04-26,1642.0
UM3A000121300,2022-04-26,1702.0
UM3A002100100,2022-04-26,1749.0
UM3A002121300,2022-04-26,1924.0
UM3A000030300,2022-04-26,1545.0
UM3A000021300,2022-04-26,1606.0
UMPC0MC660401,2022-04-26,830.0
UMPC0MC660400,2022-04-26,998.0
Q12-H12315-01,2022-04-26,1852.27
QE1-E144A5-A1,2022-04-26,1683.71
MT4310E22D2P07,2022-04-26,1279.0
MT4310E22D2P0,2022-04-26,1141.0
MT4310E22D2P27,2022-04-26,1353.0
Q-VIII-MSRIDT,2022-04-26,108.0
8820-1T0AMH11,2022-04-26,1882.0
84M0-0A00MH20,2022-04-26,1282.0
8410-0A000000,2022-04-26,1282.0
Q4000-1M00000L,2022-04-26,1774.0
Q40Q1-1TAQK000,2022-04-26,2498.0
Q4031-1MAQK0CN,2022-04-26,2128.0
QK10-JA3KWQN,2022-04-26,1639.0
QK3400MNNNNNN,2022-04-26,2315.0
BUN-QK3800MNWNNNN-SAV02,2022-04-26,2440.0
BUN-QK3800MNWNNNNN-SAV03,2022-04-26,2523.0
RT10W-L00-17C12E0F,2022-04-26,2722.64
RT10W-L10-17C12S0E,2022-04-26,2949.52
AM2OZ4QAXDBS,2022-04-26,3155.0
AM22T4QAXDBX,2022-04-26,3217.0
AM2OZ4DA5FBX,2022-04-26,3305.0
AM2OZ4DA5JBX,2022-04-26,3355.0
AM2OZ4DA53BX,2022-04-26,3435.0
AM2OT4QAXDBS,2022-04-26,3455.0
AM2OZ4DA54BX,2022-04-26,3456.0
AM4OZ4DA5FBX,2022-04-26,3554.0
AM2OT4QAXDXE,2022-04-26,3585.0
AM4OZ4DA5JBX,2022-04-26,3604.0
AM2OT4QAXDBE,2022-04-26,3654.0
AM2OT4QAX9BX,2022-04-26,3755.0
AM2OZ4QA7DDX,2022-04-26,3784.0
AM4OZ4DA5ABX,2022-04-26,3784.0
AM2OZ4QAXBXE,2022-04-26,3835.0
AM2OZ4QAXBBE,2022-04-26,3904.0
AM2OT4QA9DXS,2022-04-26,4114.0
AM2OT4QA9DBS,2022-04-26,4183.0
AM4OT4QAXBBS,2022-04-26,4254.0
AM4OT6DA5ABX,2022-04-26,4384.0
AM4OT4QA7BBX,2022-04-26,4634.0
AM42F4QAXDBX,2022-04-26,0.0
FP2BZ4JA4KXX,2022-04-26,2678.0
FP21Z4TA1DXX,2022-04-26,2828.0
FP27Z4JA1KMX,2022-04-26,3036.0
FP41T4JA1KXX,2022-04-26,3227.0
FP41T4JA1DXS,2022-04-26,3277.0
FP31Z4TA1DHS,2022-04-26,3655.0
FP37T6JA1DMX,2022-04-26,3686.0
FP21T6JA1CXX,2022-04-26,3729.0
FP41T4TA1BXX,2022-04-26,3906.0
FP27T4JA1CMS,2022-04-26,3936.0
FP21T4TA1BMX,2022-04-26,3956.0
FP31T6JA1DHS,2022-04-26,4006.0
FP47T6JA1DHS,2022-04-26,4165.0
FP21T6JA1BSX,2022-04-26,4256.0
KP4CT4VAXKXX,2022-04-26,3176.0
KP41T4VAXKXS,2022-04-26,3197.0
KP4CT4VAXKXS,2022-04-26,3325.0
KP2CT4VAXKXF,2022-04-26,3456.0
KP4CT6VAXKXX,2022-04-26,3476.0
KP21T4VAXCIX,2022-04-26,3517.0
KP27T4VARKXX,2022-04-26,0.0
KP41T4VAXCXS,2022-04-26,3726.0
KP47T4VARKXX,2022-04-26,0.0
KP47T4VA2KXX,2022-04-26,0.0
KP4CT4VAXCXS,2022-04-26,3854.0
KP31T4WARKXX,2022-04-26,0.0
KP31T4WA2KXX,2022-04-26,0.0
KP41T6VARKXX,2022-04-26,0.0
KP41T6VA2KXX,2022-04-26,0.0
KP27T4VAXCXN,2022-04-26,4065.0
KP41T6VAXCIX,2022-04-26,4066.0
KP51T6VAXCXX,2022-04-26,4077.0
KP27T4VARKXF,2022-04-26,0.0
KP47T6VARKXX,2022-04-26,0.0
KP2CT4VAXCXN,2022-04-26,4134.0
KP5CT6VAXCXX,2022-04-26,4205.0
KP21T4VARCXC,2022-04-26,0.0
KP21T4VA2CXC,2022-04-26,0.0
KP41T4VAXCXN,2022-04-26,4255.0
KP47T6VARKXS,2022-04-26,0.0
KP47T6VA2KXS,2022-04-26,0.0
KP51T4VAXCXF,2022-04-26,4306.0
KP4ET6WAXCIS,2022-04-26,4533.0
KP47T4VAJCXS,2022-04-26,0.0
KP51T6VAXCXF,2022-04-26,4606.0
KP4CT6VAXCXN,2022-04-26,4683.0
KP27T4VAJCXF,2022-04-26,0.0
KP47T6VAJCXX,2022-04-26,0.0
KP27T4VAJCXN,2022-04-26,0.0
KP27T4VAACXN,2022-04-26,4864.0
KP4ET4VARCXF,2022-04-26,0.0
KP51T6VAJCXX,2022-04-26,0.0
KP51T6VAACXX,2022-04-26,4876.0
KP47T4VAJCXN,2022-04-26,0.0
KP47T6VAJCXN,2022-04-26,0.0
UM27Z4WAXDXX,2022-04-26,2757.0
UM22Z4VAX7X3,2022-04-26,3136.0
UM3ET6VAXDXX,2022-04-26,3247.0
UM21Z4VAM7XX,2022-04-26,3277.0
UM41T6VAXDXX,2022-04-26,3298.0
UM2EZ4VAM7XX,2022-04-26,3326.0
UM22T4VAX7X3,2022-04-26,3436.0
UM25Z4VAM8FX,2022-04-26,3535.0
UM21T4WAX8XX,2022-04-26,3548.0
UM47T4VAX7XX,2022-04-26,3586.0
UM41T4WAX8XX,2022-04-26,3797.0
UM41T6VAX8XX,2022-04-26,3848.0
UM4ET6VAX8XX,2022-04-26,3897.0
UM42T6VAX8XX,2022-04-26,3907.0
UM41T4VAX8HX,2022-04-26,4077.0
UM4CT6VA1DHX,2022-04-26,4134.0
UM45T4VAX7HX,2022-04-26,4164.0
UM47T4WAM8H3,2022-04-26,4783.0
UM4CT4WAM7H3,2022-04-26,4811.0
UM2EZ4VAXDHC,2022-04-26,3276.0
Z1C72MDA5RBX,2022-04-26,1747.0
29950,2022-04-26,999.0
8011-1AS00000,2022-04-26,1947.0
8400-1MSXXXX1,2022-04-26,1872.0
8400-1TSXXXX0-EZDL,2022-04-26,1917.0
8400-1TSXXXX1,2022-04-26,1838.0
8410-1T00000L,2022-04-26,1890.0
8450-1M0AIH10,2022-04-26,1905.0
8450-1T0AQK12,2022-04-26,2197.0
8850-1T0AQK12,2022-04-26,2288.0
Q-VIII-MIN-AUH,2022-04-26,215.0
Q4030-1M0000CN,2022-04-26,2111.0
Q40A0-A2XXX000,2022-04-26,1580.0
Q40Q1-1MAQK0CN,2022-04-26,2463.0
Q4820-1M000000,2022-04-26,1841.0
Q4831-1MADH000,2022-04-26,2161.0
Q48A0-1MXXX000,2022-04-26,2005.0
QA10-1M00000C,2022-04-26,1630.0
QA21-1MAWH000,2022-04-26,1471.0
943400001,2022-04-26,3185.0
943400012,2022-04-26,3540.0
R1A1A1BHAAXX,2022-04-26,1849.0
R1A1A1DEAAXX,2022-04-26,2249.0
R1A8D0BHAAXX,2022-04-26,1399.0
R1A8D0DEAAXX,2022-04-26,1799.0
U1D1A11AAAXX,2022-04-26,1949.0
U1D1A1DEABXX,2022-04-26,2449.0
R1A8D1BHAAXX,2022-04-26,1399.0
R1A8D1DEAAXX,2022-04-26,0.0
FL21T6JA1UXX,2022-04-26,0.0
FL2BLRJA4DXA,2022-04-26,0.0
FL2BLDJA4DHA,2022-04-26,3227.0
KH17Z4VAJUXX,2022-04-26,0.0
KH37T6VAADXS,2022-04-26,0.0
KP4ET6VAXKXX,2022-04-26,0.0
KP47T6VAXKXS,2022-04-26,0.0
KP4CT6VAXKXS,2022-04-26,0.0
KP2CT4VAJKXX,2022-04-26,0.0
KP2CT4VAAKXX,2022-04-26,0.0
KP47T4VAXCXS,2022-04-26,0.0
KP27T4VAA6XX,2022-04-26,0.0
KP47T4VAJKXX,2022-04-26,0.0
KP47T4VAAKXX,2022-04-26,0.0
KP4CT4VAJKXX,2022-04-26,0.0
KP4CT4VAAKXX,2022-04-26,0.0
KP57T6VAXCXX,2022-04-26,0.0
KP41T6VAJKXX,2022-04-26,0.0
KP41T6VAAKXX,2022-04-26,0.0
KP47T6VAJKXX,2022-04-26,0.0
KP4ET6VAJKXX,2022-04-26,0.0
KP4ET6VAAKXX,2022-04-26,0.0
KP2CT4VAJCXX,2022-04-26,0.0
KP2CT4VAACXX,2022-04-26,0.0
KP4CT6VAJKXX,2022-04-26,0.0
KP4CT6VAAKXX,2022-04-26,0.0
KP47T6VAJKXS,2022-04-26,0.0
KP4CT6VAJKXS,2022-04-26,0.0
KP4CT6VAAKXS,2022-04-26,0.0
KP4CT4VAJCXS,2022-04-26,0.0
KP2ET4VAACXF,2022-04-26,0.0
KP2CT4VAJCXF,2022-04-26,0.0
KP2CT4VAACXF,2022-04-26,0.0
KP4CT6VAJCXX,2022-04-26,0.0
KP57T6VAJCXX,2022-04-26,0.0
KP5CT6VAJCXX,2022-04-26,0.0
KP5CT6VAACXX,2022-04-26,0.0
KP4CT4VAJCXN,2022-04-26,0.0
KP4CT4VAACXN,2022-04-26,0.0
KP4CT6VAJCXN,2022-04-26,0.0
KH4BUTJAADIX,2022-04-26,0.0
RT10A-L1N-18C12S1E,2022-04-26,3088.8
RT10W-L10-18C12S1E,2022-04-26,3257.28
362GL-10B-493G,2022-04-26,1480.0
382GL-10B-495,2022-04-26,1480.0
94R512245,2022-04-26,6948.0
Q40A0-1TXXX00C,2022-04-26,2107.0
TB85-01LFUMDG,2022-04-26,1876.0
LC8810-Q40BG-0,2022-04-26,1037.0
U1D1A2DEABBX,2022-04-26,3007.0
RPL10-LZV2W1W1S0X3X0,2022-04-26,3849.0
RPL10-LXV2W2W1S0X0X0,2022-04-26,2799.0
8400-1T0XXXX2,2022-04-26,1816.67
8450-1M0AQK10,2022-04-26,1863.0
8450-1M0AUH10,2022-04-26,1905.0
84B0-1M0TKH10,2022-04-26,1738.0
LI-Q4010-1M000000-BEP06,2022-04-26,1813.0
TB85-Q1LFUMDG,2022-04-26,2264.0
RT10A-L0N-27C12S2E,2022-04-26,0.0
VM3W2O3A1BET1JA1,2022-04-26,5833.1
CF-33GF-00VM,2022-04-26,0.0
CF-33AD64ZVM,2022-04-26,0.0
CF-33AKPGZVM,2022-04-26,0.0
CF-33AFQUJVM,2022-04-26,0.0
CF-33LEHJJVM,2022-04-26,4529.0
CF-33LEHUJVM,2022-04-26,0.0
CF-33AFQKAVM,2022-04-26,4539.0
CF-33BFPFRVM,2022-04-26,0.0
FZ-G1U1-02VM,2022-04-26,4354.0
FZ-G1U6-01VM,2022-04-26,3904.0
FZ-G1U2112VM,2022-04-26,3149.0
FZ-G1U1098VM,2022-04-26,3594.0
FZ-G1U1099VM,2022-04-26,3594.0
FZ-G1U1096VM,2022-04-26,3074.0
FZ-G1U1127VM,2022-04-26,3644.0
FZ-G1U1064VM,2022-04-26,3319.0
FZ-G1U1065VM,2022-04-26,2959.0
FZ-G1V1085VM,2022-04-26,3914.0
FZ-G1U2117VM,2022-04-26,2919.0
FZ-G1U5262VM,2022-04-26,3044.0
FZ-G1U2637VM,2022-04-26,3419.0
FZ-G1U2644VM,2022-04-26,3544.0
FZ-G1V2644VM,2022-04-26,3694.0
FZ-G1U6227VM,2022-04-26,3519.0
FZ-G1U1586VM,2022-04-26,3069.0
FZ-G1U1588VM,2022-04-26,3589.0
FZ-G1U1593VM,2022-04-26,3194.0
FZ-G1U1596VM,2022-04-26,3714.0
FZ-G1U1649VM,2022-04-26,3394.0
FZ-G1U1652VM,2022-04-26,3914.0
FZ-G1U6225VM,2022-04-26,3199.0
FZ-G1U6226VM,2022-04-26,3324.0
FZ-G1U6234VM,2022-04-26,3524.0
FZ-G1V6225VM,2022-04-26,3349.0
FZ-G1U1623VM,2022-04-26,3864.0
FZ-G1U1631VM,2022-04-26,4034.0
FZ-G1U5500VM,2022-04-26,4234.0
FZ-G1U5261VM,2022-04-26,2799.0
FZ-G1U5301VM,2022-04-26,3764.0
FZ-G1V2700VM,2022-04-26,3894.0
FZ-G1U2721VM,2022-04-26,3894.0
FZ-G1U2651VM,2022-04-26,3739.0
FZ-G1U2170VM,2022-04-26,3774.0
FZ-G1U1-07VM,2022-04-26,3649.0
FZ-G1U5286VM,2022-04-26,5044.0
FZ-G1U5288VM,2022-04-26,5194.0
FZ-G1V1588VM,2022-04-26,3739.0
FZ-G1U6237VM,2022-04-26,3674.0
FZ-G1V1609VM,2022-04-26,4184.0
FZ-G1U2693VM,2022-04-26,3749.0
FZ-G1U9002VM,2022-04-26,4414.0
FZ-G2AZ005VM,2022-04-26,3269.0
FZ-G2AZ006VM,2022-04-26,3769.0
FZ-G2AZ00KVM,2022-04-26,3369.0
FZ-G2AZ009VM,2022-04-26,3419.0
FZ-G2AZ003VM,2022-04-26,3069.0
FZ-G2AZ002VM,2022-04-26,3499.0
FZ-G2ABFBXVM,2022-04-26,2999.0
FZ-G2AZ00JVM,2022-04-26,3099.0
FZ-G2BZ00EVM,2022-04-26,3659.0
FZ-G2BZ00HVM,2022-04-26,4819.0
FZ-M1JE-02VM,2022-04-26,3987.0
FZ-M1JX10AVM,2022-04-26,3669.0
FZ-M1JERXAVM,2022-04-26,5269.0
FZ-M1JE-04VM,2022-04-26,4059.0
FZ-M1JEBGAVM,2022-04-26,3569.0
FZ-M1JEEGAVM,2022-04-26,3899.0
FZ-M1JX31AVM,2022-04-26,3939.0
FZ-M1JECSAVM,2022-04-26,3999.0
FZ-M1JX19GVM,2022-04-26,3269.0
FZ-M1JX10XVM,2022-04-26,3399.0
FZ-M1JEW5XVM,2022-04-26,2749.0
FZ-M1JEFGXVM,2022-04-26,3499.0
FZ-M1JECGXVM,2022-04-26,3629.0
FZ-M1JEEGXVM,2022-04-26,3629.0
FZ-M1JEBGXVM,2022-04-26,3299.0
FZ-M1JEBJXVM,2022-04-26,2879.0
SUF-00001,2022-04-26,779.99
8VB-00016,2022-04-26,549.99
1NG-00001,2022-04-26,2699.99
FLEX10B-SW,2022-04-26,655.0
4B6R6AA#ABA,2022-04-26,664.0
B7-A2B4-101112111100,2022-04-26,3052.63
413D9,2022-04-26,3573.39
MT5210111D310,2022-04-26,0.0
KIT351656 ,2022-04-26,0.0
KIT351657,2022-04-26,424.0
SMU-926-08870A,2022-04-26,0.0
SMU-926-08871A,2022-04-26,0.0
PMQ-708-08860B,2022-04-26,0.0
TB120-JAWFUMDG,2022-04-26,1362.245
T2-A721SF-11,2022-04-26,1893.94
G0975,2022-04-26,1217.7350000000001
G0975S,2022-04-26,1454.745
G1052C,2022-04-26,1755.77
G1052CS,2022-04-26,1992.78
G1220,2022-04-26,1772.115
DTC-1220,2022-04-26,281.96000000000004
MR-72202HDDM12W7,2022-04-26,7024.1849999999995
T3-C123V5-42,2022-04-26,984.25
T3-C123V5-41,2022-04-26,924.25
Q11-ME4YCQ-W3,2022-04-26,4049.67
ET51AT-W12E,2022-04-26,1802.85
RTL10B1-B2AS0X0000NA,2022-04-26,2549.91
RTL10B1-H1AS0X0000NA,2022-04-26,2618.17
RTL10B1-H4AS1X0000NA,2022-04-26,2658.46
RTL10B1-B1AS0X0000NA,2022-04-26,2297.45
RTL10B1-B4AS0X0000NA,2022-04-26,2618.17
FZ-G1P5262VM,2022-04-26,3005.54
FZ-G1P2111VM,2022-04-26,3005.54
FZ-G1P2117VM,2022-04-26,3303.91
FZ-G1P2118VM,2022-04-26,3274.36
FZ-G1P5434VM,2022-04-26,3349.18
FZ-G1P2146VM,2022-04-26,3479.34
FZ-G1P2173VM,2022-04-26,3638.3
FZ-G1P2699VM,2022-04-26,3602.05
FZ-G1P2113VM,2022-04-26,3716.68
FZ-G1P2177VM,2022-04-26,3929.45
FZ-G1P2182VM,2022-04-26,3906.0
FZ-G1P5435VM,2022-04-26,3972.32
FZ-G1P5443VM,2022-04-26,4047.74
A7P01,2022-04-26,2699.0
A7P02,2022-04-26,2949.0
A8XV1-10P01,2022-04-26,1699.0
A8XV1-10P02,2022-04-26,1899.0
RT7-B-RF1-A00,2022-04-26,1149.0
RT7-B-RF1-AS0,2022-04-26,1549.0
RT7-B-RF1-ASR,2022-04-26,2299.0
RT7-B-RF2-A00,2022-04-26,1149.0
RT7-B-RF2-AS0,2022-04-26,1549.0
RT7-B-RF2-ASR,2022-04-26,2299.0
200182,2022-04-26,3961.09
200185,2022-04-26,3822.17
200187,2022-04-26,3017.29
200188,2022-04-26,3268.82
200190,2022-04-26,3419.73
200191,2022-04-26,3520.34
200192,2022-04-26,3721.56
210111,2022-04-26,2511.26
210114,2022-04-26,2618.17
210115,2022-04-26,2618.17
210116,2022-04-26,2618.17
210117,2022-04-26,2618.17
210121,2022-04-26,2725.08
210122,2022-04-26,2725.08
210123,2022-04-26,2725.08
210125,2022-04-26,3146.95
210137,2022-04-26,2831.99
210143,2022-04-26,2938.89
210144,2022-04-26,2725.08
210150,2022-04-26,3045.8
KEN88L-YFS-00,2022-04-26,3794.0
210566,2022-04-26,2387.08
210362,2022-04-26,2831.99
A8XV1-8GB-10P01,2022-04-26,1819.0
A8XV1-8GB-10P02,2022-04-26,2019.0
A8XV1-10VZ01,2022-04-26,1799.0
A8XV1-10VZ02,2022-04-26,1999.0
A8XV1-10GN02,2022-04-26,1999.0
A8XV1-8GB-10VZ01,2022-04-26,1919.0
A8XV1-8GB-10VZ02,2022-04-26,2119.0
A8XV1-8GB-10GN02,2022-04-26,2119.0
RTL10B1-E1AS1X0000NA,2022-04-26,2821.29
RTL10B1-F1AS0X0000NA,2022-04-26,2604.18
RTL10B1-E2AS0X0000NA,2022-04-26,3038.39
RTL10B1-F1AS1X0000NA,2022-04-26,2712.74
RTL10B1-E1AE0X0000NA,2022-04-26,2767.01
RTL10B1-F2AS0X0000NA,2022-04-26,2767.01
RTL10B1-I1AS0X0000NA,2022-04-26,2778.54
RTL10B1-E4AS1X0000NA,2022-04-26,3038.39
RTL10B1-H2AS0X0000NA,2022-04-26,3206.17
RTL10B1-F1AE0X0000NA,2022-04-26,2885.45
RTL10B1-F2AS1X0000NA,2022-04-26,3201.22
RTL10B1-F4AS0X0000NA,2022-04-26,2929.84
RTL10B1-I1AS1X0000NA,2022-04-26,2821.29
RTL10B1-E2AE0X0000NA,2022-04-26,2885.45
RTL10B1-H1AE0X0000NA,2022-04-26,2938.89
RTL10B1-H2AS1X0000NA,2022-04-26,2658.46
RTL10B1-H4AS0X0000NA,2022-04-26,2938.89
RTL10B1-F4AS1X0000NA,2022-04-26,2875.57
RTL10B1-I2AS0X0000NA,2022-04-26,2938.89
RTL10B1-E4AE0X0000NA,2022-04-26,3092.67
RTL10B1-F2AE0X0000NA,2022-04-26,2778.54
RTL10B1-I1AE0X0000NA,2022-04-26,3099.26
RTL10B1-I2AS1X0000NA,2022-04-26,3146.95
RTL10B1-I4AS0X0000NA,2022-04-26,3099.26
RTL10B1-H2AE0X0000NA,2022-04-26,3146.95
RTL10B1-I4AS1X0000NA,2022-04-26,3255.5
RTL10B1-H4AE0X0000NA,2022-04-26,3309.78
RTL10B1-I2AE0X0000NA,2022-04-26,2984.12
RTL10B1-I4AE0X0000NA,2022-04-26,3419.99
RTL10B1-C1AS0X0000NA,2022-04-26,2457.82
RTL10B1-B1AE0X0000NA,2022-04-26,2618.17
RTL10B1-C2AS0X0000NA,2022-04-26,2618.17
RTL10B1-C4AS0X0000NA,2022-04-26,2778.54
RTL10B1-B2AE0X0000NA,2022-04-26,2511.26
RTL10B1-B4AE0X0000NA,2022-04-26,2938.89
RTL10B1-C2AE0X0000NA,2022-04-26,2938.89
RTL10B1-C4AE0X0000NA,2022-04-26,3099.26
ET51CT-G21E-00A6,2022-04-26,1377.82
ET51AE-W14E,2022-04-26,1602.55
ET51CE-G21E-00A6,2022-04-26,1288.24
FL21ZDJA1DXX,2022-04-26,2483.46
FL21ZDJA1DHX,2022-04-26,3043.22
FL31ZFJA1DJX,2022-04-26,3093.3
FL21TDJA1DHX,2022-04-26,3349.8
FL21ZDJA1GHX,2022-04-26,3481.63
FL21ZDJA1DLX,2022-04-26,2634.47
FZ-G1U2700VM,2022-04-26,4237.7
FZ-Q2G150AVM,2022-04-26,2854.64
FZ-Q2G100XVM,2022-04-26,2477.47
FZ-Q2G150XVM,2022-04-26,2639.12
FZ-Q2G100AVM,2022-04-26,2693.0
FZ-Q1C200XBM,2022-04-26,2167.97
SM-T280NZKAXAR,2022-04-26,186.66
1BT24UT#ABA,2022-04-26,0.0
1BT27UT#ABA,2022-04-26,0.0
Z9X35UT#ABA,2022-04-26,0.0
1BT26UA#ABA,2022-04-26,0.0
2KV26UA#ABA,2022-04-26,0.0
2KV27UA#ABA,2022-04-26,0.0
KEN88L-YCS-00,2022-04-26,0.0
YMA7AY-102-00,2022-04-26,0.0
YMA7LY-102-00,2022-04-26,0.0
YMA7XY-102-00,2022-04-26,0.0
RTL10B1-G1AS4X0000NA,2022-04-26,0.0
RTL10B1-G4AS4X0000NA,2022-04-26,0.0
RTL10B1-A1AS4X0000NA,2022-04-26,0.0
RTL10B1-A4AS4X0000NA,2022-04-26,0.0
201208,2022-04-26,0.0
201211,2022-04-26,0.0
FL41TDJA1DHX,2022-04-26,0.0
FL2BZDJX4KXX,2022-04-26,0.0
8440-1T0AMH10,2022-04-26,0.0
LI-Q4071-1MADH00N-CEN11,2022-04-26,0.0
LI-Q4071-1MAMH000-CEN11,2022-04-26,0.0
A4V7E3E501K51A02,2022-04-26,0.0
A4VEA3E902LE1A01,2022-04-26,0.0
A4UED3490F9A1A01,2022-04-26,0.0
A4V3E3E503LE1A01,2022-04-26,0.0
A4V7E3E905LG1A02,2022-04-26,0.0
A4U7D3E7039A1A01,2022-04-26,0.0
A4U791E9019C1C01,2022-04-26,0.0
A4U5D3E9029C1A01,2022-04-26,0.0
A4U8D3E7014A1A01,2022-04-26,0.0
A4UDD3E9013A1A01,2022-04-26,0.0
A4VEE3E904LG1A01,2022-04-26,0.0
A4U7D3E901SD1A01,2022-04-26,0.0
A4UED1E902BD1C11,2022-04-26,0.0
A4V7E3490FLE1A01,2022-04-26,0.0
A4UC91EF0F9C1A05,2022-04-26,0.0
A4V7E3E704LG1A05,2022-04-26,0.0
A4U593EB0G9C1A16,2022-04-26,0.0
A4VEE3E904LG1A05,2022-04-26,0.0
A4VCE3E901LE1A05,2022-04-26,0.0
A4U3D3E9019A1A05,2022-04-26,0.0
A4U7D3E5019A1A05,2022-04-26,0.0
A4U7D3E901BD1A05,2022-04-26,0.0
A4U7D3E9039C1A16,2022-04-26,0.0
A4U793E901BD1A05,2022-04-26,0.0
A4UCD3E9039A1A05,2022-04-26,0.0
A4U7J3E5019A1005,2022-04-26,0.0
A4UCD1E9019C1A05,2022-04-26,0.0
A4UC93EF049C1A16,2022-04-26,0.0
A4V7E1EB01LE1A05,2022-04-26,0.0
A4UCD3E9019A1A05,2022-04-26,0.0
A4V7A3E503LG1A05,2022-04-26,0.0
A4V7E3E50FSH1A05,2022-04-26,0.0
A4U7D3E5029C1A05,2022-04-26,0.0
A4U793E9029C1A05,2022-04-26,0.0
EDU-T730-01263,2022-04-26,0.0
A4V7E1E901SF1A05,2022-04-26,0.0
A4V3A14F03L71A05,2022-04-26,0.0
A4V3E1EF04LG1A05,2022-04-26,0.0
A4U79349029C1A05,2022-04-26,0.0
A4VEA3E503LG1A05,2022-04-26,0.0
A4VEA3E903LG1A05,2022-04-26,0.0
A4UE93E5029A1A01,2022-04-26,0.0
A4UE93E9029A1A01,2022-04-26,0.0
A4V7A1E90FLG1A15,2022-04-26,0.0
A4VEE1E501NH1A05,2022-04-26,0.0
RT10A,2022-04-26,0.0
RT10W,2022-04-26,0.0
